_id,crime_id,timestamp,location.type,location.coordinates[0],location.coordinates[1],crime_type,description,severity,status,officer_in_charge.name,officer_in_charge.badge,evidence[0],evidence[1],evidence[2],tags[0],tags[1],tags[2],witnesses[0].name,witnesses[1].name,witnesses[2].name,witnesses[0].contact,witnesses[1].contact,witnesses[2].contact
67e0f450f10dbf0e224c9bd0,CID_098,2025-03-12T05:43:10.615Z,Point,80.241574,12.938773,Murder,Dead body found near railway track,Critical,Pending Review,Sub-Inspector Kumar,TNPD-822,Eyewitness Testimony,DNA Sample,CCTV Footage,financial,cyber,,Person 34,Person 7,Person 77,+916578756108,+917131175915,+918026881708
67e0f450f10dbf0e224c9bd1,CID_099,2025-03-07T05:43:10.615Z,Point,80.224488,13.074136,Fraud,Credit card fraud at shopping mall,Medium,Open,Inspector Meera,TNPD-239,CCTV Footage,Phone Records,Eyewitness Testimony,street_crime,public_disturbance,,Person 99,Person 1,Person 86,+918059048087,+918639855083,+919291454909
67e0f450f10dbf0e224c9bd2,CID_100,2025-03-02T05:43:10.615Z,Point,80.285379,12.999946,Fraud,Online scam reported,Medium,Open,Inspector Meera,TNPD-846,Eyewitness Testimony,,,financial,,,Person 57,Person 12,Person 65,+918680768537,+919853666052,+919076743495
67e0f450f10dbf0e224c9bd3,CID_101,2025-03-16T05:43:10.615Z,Point,80.148924,13.064546,Burglary,Home burglary in residential area,High,Open,Officer Vijay,TNPD-811,DNA Sample,Phone Records,,street_crime,property_crime,,Person 36,,,+917892922432,,
67e0f450f10dbf0e224c9bd4,CID_102,2025-02-25T05:43:10.615Z,Point,80.219362,13.030623,Rape,Attempted rape case filed,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-744,Weapon Found,Phone Records,DNA Sample,violence,night,,Person 2,Person 21,,+918279066245,+916503747173,
67e0f450f10dbf0e224c9bd5,CID_103,2025-02-22T05:43:10.615Z,Point,80.101305,12.921718,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Inspector Ramesh,TNPD-421,Phone Records,CCTV Footage,Eyewitness Testimony,cyber,public_disturbance,,Person 98,Person 84,Person 22,+916310100101,+918216403720,+917480783584
67e0f450f10dbf0e224c9bd6,CID_104,2025-03-04T05:43:10.615Z,Point,80.160438,13.044522,Cyber Crime,Unauthorized access to personal data,Medium,Pending Review,Cyber Crime Specialist Rajesh,TNPD-312,CCTV Footage,Phone Records,,day,street_crime,,Person 47,,,+919746875926,,
67e0f450f10dbf0e224c9bd7,CID_105,2025-02-28T05:43:10.615Z,Point,80.138484,12.960408,Rape,Sexual assault reported near isolated area,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-890,CCTV Footage,,,property_crime,organized_crime,,Person 58,Person 27,,+919034225539,+916695483710,
67e0f450f10dbf0e224c9bd8,CID_106,2025-02-27T05:43:10.615Z,Point,80.274927,13.085514,Arson,Suspected arson at marketplace,High,Under Investigation,Inspector Suresh,TNPD-682,Phone Records,,,street_crime,organized_crime,cyber,Person 67,Person 2,Person 69,+918350048238,+916824201232,+918645140050
67e0f450f10dbf0e224c9bd9,CID_107,2025-03-17T05:43:10.615Z,Point,80.201268,13.064132,Cyber Crime,Phishing attack on corporate accounts,Medium,Open,Officer Arjun,TNPD-309,CCTV Footage,Eyewitness Testimony,DNA Sample,organized_crime,financial,,Person 34,Person 7,,+916170771686,+919739805491,
67e0f450f10dbf0e224c9bda,CID_108,2025-03-18T05:43:10.615Z,Point,80.111302,12.985996,Murder,Gang violence led to fatality,Critical,Pending Review,Officer Anita,TNPD-784,Eyewitness Testimony,Phone Records,Weapon Found,day,street_crime,financial,Person 78,Person 28,,+918322766197,+918532589445,
67e0f450f10dbf0e224c9bdb,CID_109,2025-03-24T05:43:10.615Z,Point,80.259812,13.021371,Murder,Homicide case in residential complex,Critical,Pending Review,Inspector Ramesh,TNPD-452,Weapon Found,,,cyber,,,,,,,,
67e0f450f10dbf0e224c9bdc,CID_110,2025-03-07T05:43:10.615Z,Point,80.220482,12.962475,Theft,Vehicle theft in parking lot,Medium,Open,Inspector Suresh,TNPD-155,Phone Records,DNA Sample,Eyewitness Testimony,narcotics,organized_crime,cyber,Person 5,Person 33,,+919902578724,+916275135266,
67e0f450f10dbf0e224c9bdd,CID_111,2025-02-22T05:43:10.615Z,Point,80.27296,12.907902,Rape,Attempted rape case filed,Critical,Open,Sub-Inspector Kumar,TNPD-490,Eyewitness Testimony,Weapon Found,,day,public_disturbance,violence,,,,,,
67e0f450f10dbf0e224c9bde,CID_112,2025-02-22T05:43:10.615Z,Point,80.223899,13.086982,Extortion,Business owner threatened for money,High,Pending Review,Inspector Meera,TNPD-892,Eyewitness Testimony,Weapon Found,,organized_crime,financial,night,,,,,,
67e0f450f10dbf0e224c9bdf,CID_113,2025-03-09T05:43:10.615Z,Point,80.16759,13.008472,Arson,Deliberate fire set in warehouse,High,Open,Officer Vijay,TNPD-945,Weapon Found,Phone Records,CCTV Footage,street_crime,,,,,,,,
67e0f450f10dbf0e224c9be0,CID_114,2025-03-22T05:43:10.615Z,Point,80.119743,13.021087,Fraud,Online scam reported,Medium,Under Investigation,Officer Priya,TNPD-263,Weapon Found,,,street_crime,night,,,,,,,
67e0f450f10dbf0e224c9be1,CID_115,2025-03-04T05:43:10.615Z,Point,80.201229,12.94118,Fraud,Online scam reported,Medium,Under Investigation,Inspector Meera,TNPD-896,Phone Records,,,public_disturbance,night,,Person 15,Person 90,Person 8,+917574445177,+918313727448,+918496427152
67e0f450f10dbf0e224c9be2,CID_116,2025-02-28T05:43:10.615Z,Point,80.113461,13.015041,Theft,Pickpocketing at railway station,Medium,Under Investigation,Officer Vijay,TNPD-102,DNA Sample,Eyewitness Testimony,CCTV Footage,cyber,public_disturbance,property_crime,Person 17,Person 87,,+917532498549,+916381003325,
67e0f450f10dbf0e224c9be3,CID_117,2025-03-06T05:43:10.615Z,Point,80.289184,13.055311,Extortion,Criminal gang demanding protection money,High,Open,Officer Priya,TNPD-259,Eyewitness Testimony,Phone Records,DNA Sample,organized_crime,,,Person 39,Person 61,Person 71,+916414073624,+916239535348,+916021916456
67e0f450f10dbf0e224c9be4,CID_118,2025-03-10T05:43:10.615Z,Point,80.198973,12.911469,Assault,Physical altercation outside a pub,High,Under Investigation,Inspector Ramesh,TNPD-150,CCTV Footage,Eyewitness Testimony,Weapon Found,cyber,night,,,,,,,
67e0f450f10dbf0e224c9be5,CID_119,2025-02-27T05:43:10.615Z,Point,80.274942,13.073599,Human Trafficking,Children rescued from trafficking network,Critical,Open,Narcotics Officer Surya,TNPD-701,DNA Sample,Weapon Found,,public_disturbance,,,,,,,,
67e0f450f10dbf0e224c9be6,CID_120,2025-03-20T05:43:10.615Z,Point,80.255502,12.982927,Drug Possession,Drug trade suspected in abandoned house,High,Open,Officer Dinesh,TNPD-294,Phone Records,,,organized_crime,,,Person 29,,,+918475787129,,
67e0f450f10dbf0e224c9be7,CID_121,2025-02-23T05:43:10.615Z,Point,80.17496,12.985662,Assault,Domestic violence reported,High,Open,Sub-Inspector Kumar,TNPD-113,Weapon Found,DNA Sample,CCTV Footage,day,street_crime,organized_crime,Person 53,Person 5,,+919188874209,+918343185469,
67e0f450f10dbf0e224c9be8,CID_122,2025-03-10T05:43:10.615Z,Point,80.19376,13.024894,Fraud,Credit card fraud at shopping mall,Medium,Under Investigation,Officer Priya,TNPD-153,CCTV Footage,Weapon Found,Phone Records,property_crime,,,Person 95,,,+919462262005,,
67e0f450f10dbf0e224c9be9,CID_123,2025-02-26T05:43:10.615Z,Point,80.268853,13.041056,Vandalism,Graffiti on government buildings,Low,Pending Review,Officer Vijay,TNPD-921,Weapon Found,CCTV Footage,Phone Records,day,property_crime,,Person 19,,,+918046515739,,
67e0f450f10dbf0e224c9bea,CID_124,2025-03-04T05:43:10.615Z,Point,80.231614,12.963395,Burglary,Shop break-in during midnight,High,Under Investigation,Inspector Suresh,TNPD-403,Weapon Found,Phone Records,,day,,,Person 84,Person 23,,+916182185167,+917886893875,
67e0f450f10dbf0e224c9beb,CID_125,2025-03-22T05:43:10.615Z,Point,80.205252,13.082205,Human Trafficking,Children rescued from trafficking network,Critical,Pending Review,Narcotics Officer Surya,TNPD-944,CCTV Footage,Weapon Found,DNA Sample,financial,,,Person 47,Person 6,Person 47,+917739258649,+919176663204,+918876162560
67e0f450f10dbf0e224c9bec,CID_126,2025-02-28T05:43:10.615Z,Point,80.268098,12.978715,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Narcotics Officer Surya,TNPD-964,Eyewitness Testimony,,,violence,,,Person 10,Person 42,,+917519884515,+918812491987,
67e0f450f10dbf0e224c9bed,CID_127,2025-03-04T05:43:10.615Z,Point,80.237891,12.98658,Burglary,Shop break-in during midnight,High,Closed,Officer Vijay,TNPD-505,Weapon Found,,,financial,,,Person 29,Person 3,,+919522831772,+918995224619,
67e0f450f10dbf0e224c9bee,CID_128,2025-03-23T05:43:10.615Z,Point,80.1276,13.03912,Assault,Physical altercation outside a pub,High,Open,Sub-Inspector Kumar,TNPD-975,DNA Sample,Eyewitness Testimony,Weapon Found,public_disturbance,narcotics,organized_crime,,,,,,
67e0f450f10dbf0e224c9bef,CID_129,2025-03-19T05:43:10.615Z,Point,80.281118,13.033259,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Inspector Ramesh,TNPD-263,DNA Sample,Phone Records,CCTV Footage,violence,street_crime,,Person 26,,,+917442394286,,
67e0f450f10dbf0e224c9bf0,CID_130,2025-02-27T05:43:10.615Z,Point,80.148153,12.953162,Assault,Domestic violence reported,High,Open,Officer Anita,TNPD-846,Eyewitness Testimony,Phone Records,CCTV Footage,financial,,,Person 86,,,+917709381111,,
67e0f450f10dbf0e224c9bf1,CID_131,2025-02-24T05:43:10.615Z,Point,80.224106,13.073829,Human Trafficking,Children rescued from trafficking network,Critical,Under Investigation,Narcotics Officer Surya,TNPD-791,Phone Records,CCTV Footage,Weapon Found,street_crime,,,Person 92,,,+918206084605,,
67e0f450f10dbf0e224c9bf2,CID_132,2025-02-22T05:43:10.615Z,Point,80.150445,13.008531,Arson,Suspected arson at marketplace,High,Pending Review,Officer Vijay,TNPD-819,Eyewitness Testimony,CCTV Footage,,public_disturbance,violence,,,,,,,
67e0f450f10dbf0e224c9bf3,CID_133,2025-03-23T05:43:10.615Z,Point,80.226014,13.010098,Vandalism,Car vandalism in parking lot,Low,Under Investigation,Inspector Suresh,TNPD-803,CCTV Footage,Weapon Found,,property_crime,financial,street_crime,,,,,,
67e0f450f10dbf0e224c9bf4,CID_134,2025-03-15T05:43:10.615Z,Point,80.189986,13.036028,Kidnapping,Child kidnapping attempt foiled,Critical,Under Investigation,Inspector Suresh,TNPD-467,CCTV Footage,Weapon Found,Phone Records,day,,,Person 63,,,+919219980085,,
67e0f450f10dbf0e224c9bf5,CID_135,2025-03-09T05:43:10.615Z,Point,80.128524,12.907794,Burglary,Shop break-in during midnight,High,Open,Inspector Suresh,TNPD-667,Phone Records,,,violence,organized_crime,day,,,,,,
67e0f450f10dbf0e224c9bf6,CID_136,2025-03-17T05:43:10.615Z,Point,80.299794,13.027405,Theft,Vehicle theft in parking lot,Medium,Open,Inspector Suresh,TNPD-905,DNA Sample,CCTV Footage,,financial,night,organized_crime,,,,,,
67e0f450f10dbf0e224c9bf7,CID_137,2025-03-09T05:43:10.615Z,Point,80.182202,13.039021,Drug Possession,Illegal substances found during routine check,High,Pending Review,Officer Dinesh,TNPD-474,Eyewitness Testimony,Phone Records,Weapon Found,night,,,Person 5,,,+917463703396,,
67e0f450f10dbf0e224c9bf8,CID_138,2025-03-17T05:43:10.615Z,Point,80.237132,12.961899,Arson,Suspected arson at marketplace,High,Under Investigation,Inspector Suresh,TNPD-348,DNA Sample,Weapon Found,,property_crime,narcotics,,,,,,,
67e0f450f10dbf0e224c9bf9,CID_139,2025-03-16T05:43:10.615Z,Point,80.135551,13.091799,Murder,Dead body found near railway track,Critical,Open,Inspector Ramesh,TNPD-235,Phone Records,,,day,,,Person 94,Person 52,Person 21,+919302979477,+919445079115,+916651223897
67e0f450f10dbf0e224c9bfa,CID_140,2025-03-05T05:43:10.615Z,Point,80.272617,13.056762,Cyber Crime,Unauthorized access to personal data,Medium,Under Investigation,Officer Arjun,TNPD-793,Weapon Found,Eyewitness Testimony,,public_disturbance,,,,,,,,
67e0f450f10dbf0e224c9bfb,CID_141,2025-03-23T05:43:10.615Z,Point,80.114621,12.974851,Burglary,Home burglary in residential area,High,Open,Inspector Suresh,TNPD-642,Weapon Found,DNA Sample,,financial,public_disturbance,cyber,Person 72,,,+918039562506,,
67e0f450f10dbf0e224c9bfc,CID_142,2025-03-24T05:43:10.615Z,Point,80.264112,12.906709,Arson,Suspected arson at marketplace,High,Under Investigation,Officer Vijay,TNPD-622,Phone Records,Eyewitness Testimony,Weapon Found,night,property_crime,organized_crime,,,,,,
67e0f450f10dbf0e224c9bfd,CID_143,2025-03-21T05:43:10.615Z,Point,80.17769,13.074482,Assault,Physical altercation outside a pub,High,Open,Inspector Ramesh,TNPD-265,CCTV Footage,Eyewitness Testimony,,property_crime,,,Person 6,Person 61,Person 3,+919176702426,+918386660434,+918312675774
67e0f450f10dbf0e224c9bfe,CID_144,2025-03-10T05:43:10.615Z,Point,80.177803,13.078371,Murder,Gang violence led to fatality,Critical,Closed,Sub-Inspector Kumar,TNPD-342,CCTV Footage,Weapon Found,DNA Sample,violence,day,,,,,,,
67e0f450f10dbf0e224c9bff,CID_145,2025-03-24T05:43:10.615Z,Point,80.242878,12.993772,Kidnapping,Child kidnapping attempt foiled,Critical,Under Investigation,Officer Vijay,TNPD-355,CCTV Footage,Weapon Found,,organized_crime,day,,Person 20,Person 26,,+919341869209,+919632262520,
67e0f450f10dbf0e224c9c00,CID_146,2025-03-20T05:43:10.615Z,Point,80.193951,13.034015,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-359,CCTV Footage,DNA Sample,,narcotics,public_disturbance,,Person 55,Person 86,Person 42,+916252624887,+917340891626,+919414302658
67e0f450f10dbf0e224c9c01,CID_147,2025-03-15T05:43:10.615Z,Point,80.292008,12.923217,Murder,Dead body found near railway track,Critical,Open,Sub-Inspector Kumar,TNPD-325,Eyewitness Testimony,Weapon Found,CCTV Footage,property_crime,,,Person 79,Person 13,Person 69,+918808216483,+919698847887,+917714887929
67e0f450f10dbf0e224c9c02,CID_148,2025-03-11T05:43:10.615Z,Point,80.128253,13.093905,Theft,Pickpocketing at railway station,Medium,Pending Review,Officer Vijay,TNPD-866,Weapon Found,,,violence,public_disturbance,,Person 22,,,+919323698217,,
67e0f450f10dbf0e224c9c03,CID_149,2025-03-06T05:43:10.615Z,Point,80.281873,13.012411,Vandalism,Car vandalism in parking lot,Low,Under Investigation,Officer Vijay,TNPD-859,CCTV Footage,Phone Records,,violence,cyber,narcotics,Person 16,,,+916533715274,,
67e0f450f10dbf0e224c9c04,CID_150,2025-03-19T05:43:10.615Z,Point,80.15785,13.009037,Kidnapping,Abduction case reported,Critical,Closed,Officer Vijay,TNPD-927,DNA Sample,Eyewitness Testimony,,narcotics,night,organized_crime,Person 79,Person 20,Person 77,+919212506974,+917806940090,+917839135299
67e0f450f10dbf0e224c9c05,CID_151,2025-03-23T05:43:10.615Z,Point,80.228818,13.009816,Extortion,Business owner threatened for money,High,Open,Officer Priya,TNPD-839,Weapon Found,,,street_crime,public_disturbance,violence,Person 28,,,+916146173360,,
67e0f450f10dbf0e224c9c06,CID_152,2025-02-24T05:43:10.615Z,Point,80.273466,13.040864,Extortion,Business owner threatened for money,High,Open,Officer Priya,TNPD-806,DNA Sample,CCTV Footage,Eyewitness Testimony,night,day,organized_crime,,,,,,
67e0f450f10dbf0e224c9c07,CID_153,2025-03-18T05:43:10.615Z,Point,80.128888,13.061452,Kidnapping,Child kidnapping attempt foiled,Critical,Open,Inspector Suresh,TNPD-996,Eyewitness Testimony,Phone Records,Weapon Found,cyber,narcotics,,Person 8,Person 83,,+918852496048,+917779508008,
67e0f450f10dbf0e224c9c08,CID_154,2025-03-12T05:43:10.615Z,Point,80.152052,13.02985,Murder,Homicide case in residential complex,Critical,Open,Inspector Ramesh,TNPD-928,Eyewitness Testimony,,,cyber,public_disturbance,,,,,,,
67e0f450f10dbf0e224c9c09,CID_155,2025-03-12T05:43:10.615Z,Point,80.240434,12.953064,Vandalism,Graffiti on government buildings,Low,Pending Review,Officer Vijay,TNPD-759,Phone Records,Eyewitness Testimony,,violence,day,organized_crime,Person 66,Person 18,Person 43,+916424694095,+918529139656,+919983119765
67e0f450f10dbf0e224c9c0a,CID_156,2025-03-15T05:43:10.615Z,Point,80.176004,12.940433,Assault,Domestic violence reported,High,Pending Review,Officer Anita,TNPD-664,CCTV Footage,Phone Records,Eyewitness Testimony,financial,night,day,,,,,,
67e0f450f10dbf0e224c9c0b,CID_157,2025-03-15T05:43:10.615Z,Point,80.281675,12.927996,Assault,Physical altercation outside a pub,High,Under Investigation,Inspector Ramesh,TNPD-726,CCTV Footage,Eyewitness Testimony,DNA Sample,street_crime,financial,public_disturbance,Person 94,Person 83,Person 38,+918637801709,+916726666954,+916695322997
67e0f450f10dbf0e224c9c0c,CID_158,2025-03-23T05:43:10.615Z,Point,80.222464,13.053563,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Sub-Inspector Kumar,TNPD-321,Phone Records,Weapon Found,DNA Sample,narcotics,public_disturbance,property_crime,Person 44,Person 75,Person 58,+917696570995,+916086328979,+919356848252
67e0f450f10dbf0e224c9c0d,CID_159,2025-03-24T05:43:10.615Z,Point,80.111144,13.0538,Cyber Crime,Phishing attack on corporate accounts,Medium,Pending Review,Cyber Crime Specialist Rajesh,TNPD-909,Phone Records,,,violence,,,,,,,,
67e0f450f10dbf0e224c9c0e,CID_160,2025-03-15T05:43:10.615Z,Point,80.181195,13.037532,Rape,Victim assaulted in an alley,Critical,Open,Sub-Inspector Kumar,TNPD-361,DNA Sample,Eyewitness Testimony,Phone Records,day,cyber,,Person 54,,,+918566816471,,
67e0f450f10dbf0e224c9c0f,CID_161,2025-03-09T05:43:10.615Z,Point,80.226423,12.96033,Murder,Gang violence led to fatality,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-335,CCTV Footage,,,public_disturbance,,,Person 45,Person 64,Person 13,+917090103227,+919276610292,+918943663973
67e0f450f10dbf0e224c9c10,CID_162,2025-03-01T05:43:10.615Z,Point,80.165895,13.083012,Rape,Victim assaulted in an alley,Critical,Pending Review,Sub-Inspector Kumar,TNPD-361,CCTV Footage,,,street_crime,,,Person 70,,,+917086448624,,
67e0f450f10dbf0e224c9c11,CID_163,2025-03-08T05:43:10.615Z,Point,80.224437,13.072579,Kidnapping,Child kidnapping attempt foiled,Critical,Under Investigation,Inspector Suresh,TNPD-706,Weapon Found,,,violence,narcotics,,Person 40,Person 81,,+916722013582,+916981898856,
67e0f450f10dbf0e224c9c12,CID_164,2025-03-09T05:43:10.615Z,Point,80.225272,12.962037,Extortion,Criminal gang demanding protection money,High,Under Investigation,Officer Priya,TNPD-754,DNA Sample,Weapon Found,,violence,,,Person 44,Person 29,,+919978686686,+918624957950,
67e0f450f10dbf0e224c9c13,CID_165,2025-03-05T05:43:10.615Z,Point,80.179426,12.942276,Human Trafficking,Children rescued from trafficking network,Critical,Under Investigation,Narcotics Officer Surya,TNPD-714,Phone Records,CCTV Footage,,public_disturbance,violence,financial,Person 44,Person 78,,+917107374106,+916251036247,
67e0f450f10dbf0e224c9c14,CID_166,2025-02-22T05:43:10.615Z,Point,80.146019,13.081262,Assault,Domestic violence reported,High,Closed,Officer Anita,TNPD-580,CCTV Footage,Phone Records,,violence,street_crime,financial,,,,,,
67e0f450f10dbf0e224c9c15,CID_167,2025-03-14T05:43:10.615Z,Point,80.186138,13.061882,Human Trafficking,Children rescued from trafficking network,Critical,Open,Narcotics Officer Surya,TNPD-684,Weapon Found,DNA Sample,CCTV Footage,cyber,night,,,,,,,
67e0f450f10dbf0e224c9c16,CID_168,2025-03-07T05:43:10.615Z,Point,80.118476,13.040743,Cyber Crime,Phishing attack on corporate accounts,Medium,Open,Cyber Crime Specialist Rajesh,TNPD-739,Eyewitness Testimony,,,organized_crime,property_crime,night,Person 36,Person 17,,+917430647564,+917220979901,
67e0f450f10dbf0e224c9c17,CID_169,2025-03-15T05:43:10.615Z,Point,80.1859,12.91472,Vandalism,Graffiti on government buildings,Low,Open,Inspector Suresh,TNPD-448,DNA Sample,Weapon Found,,street_crime,financial,violence,,,,,,
67e0f450f10dbf0e224c9c18,CID_170,2025-03-13T05:43:10.615Z,Point,80.259107,13.03894,Drug Possession,Drug trade suspected in abandoned house,High,Open,Narcotics Officer Surya,TNPD-119,CCTV Footage,DNA Sample,Eyewitness Testimony,night,property_crime,,Person 73,,,+917187130932,,
67e0f450f10dbf0e224c9c19,CID_171,2025-03-14T05:43:10.615Z,Point,80.207821,13.033496,Murder,Gang violence led to fatality,Critical,Open,Sub-Inspector Kumar,TNPD-168,CCTV Footage,Weapon Found,,organized_crime,,,Person 56,,,+918161390248,,
